NPRI Number	Facility Name	Company Name	Province	City	Address	Postal Code	Rural Address	NAICS Name	NAICS Data Link	2011 NOx Emissions (t)	2011 SOx Emissions (t)	2011 VOC Emissions (t)	2011 PM2.5 Emissions (t)	2011 PM10 Emissions (t)	2011 TPM Emissions (t)	2011 NH3 Emissions (t)	2011 CO Emissions (t)	NPRI Data Link 	NAICS2	NAICS3	NAICS4	NAICS6	Latitude	Longitude
0000002607	Terrace Bay Pulp	Terrace Bay Pulp Inc.	Ontario	Terrace Bay	21 Mill Road	P0T2W0	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	679.96	813.56	335.16	532.65	856.93	1104.77	88.00	2724.25	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002607&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	48.79650000	-87.10390000
0000000928	Dryden Mill	Domtar Inc.	Ontario	Dryden	1 Duke Street	P8N2Z7	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	572.17	323.34	173.36	102.27	114.58	131.45	52.74	1161.74	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000928&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	49.78310000	-92.84720000
0000000930	Thunder Bay Operations	Abibowcanada Inc.	Ontario	Thunder Bay	2001 Neebing Avenue	P7E6S3	0	Chemical Pulp Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112	820.57	1201.51	421.05	42.35	51.21	94.87	31.00	938.90	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000930&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322112	48.34860000	-89.30670000
0000000917	Fort Frances Division	Abibowcanada Inc.	Ontario	Fort Frances	427 Mowat Avenue	P9A1Y8	0	Paper (except Newsprint) Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121	924.14	57.77	175.54	104.57	122.29	160.79	10.82	623.95	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000917&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322121	48.61110000	-93.40340000
0000003185	Espanola Mill	Domtar Inc.	Ontario	Espanola	1 Station Road	P5E1R6	0	Paper (except Newsprint) Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121	920.97	3305.92	207.23	414.96	692.95	913.77	34.69	1541.59	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003185&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322121	46.26810000	-81.76830000
0000002173	Kapuskasing Operations	Tembec	Ontario	Kapuskasing	1 Government Road	P5N2Y2	0	Newsprint Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322122	354.47	46.16	121.70	36.74	55.23	77.64	0.23	832.36	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002173&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322122	49.41000000	-82.42390000
0000004831	Strathcona Paper Lp	Strathcona Paper Gp Inc.	Ontario	Napanee	77 County Road 16 Road	K7R3L2	0	Paperboard Mills	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322130	73.79	0.16	1.47	2.04	2.04	2.04	-99.00	22.51	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004831&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	322	3221	322130	44.30620000	-76.90030000
0000003071	Sarnia Refinery	Suncor Energy Products Partnership	Ontario	Sarnia	1900 River Road	N7T7J3	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	716.27	1287.47	309.75	17.53	41.21	71.47	7.37	4820.50	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003071&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	42.93060000	-82.44330000
0000003701	Nanticoke Refinery	Imperial Oil	Ontario	Nanticoke	225 2nd Concession	N0A1L0	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	1133.50	5636.80	453.60	83.00	133.50	188.70	11.60	2140.56	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003701&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	42.83750000	-80.05170000
0000003704	Sarnia Refinery Plant	Imperial Oil	Ontario	Sarnia	602 Christina Street South	N7T7M5	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	1363.10	8716.09	636.60	332.90	637.70	851.30	4.21	1570.75	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003704&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	42.95420000	-82.41580000
0000003962	Sarnia Manufacturing Centre	Shell Canada Products	Ontario	Corunna	150 St. Clair Parkway	N0N1G0	0	Petroleum Refineries	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110	742.75	4532.60	288.88	169.85	281.27	357.06	0.00	370.81	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003962&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324110	42.90250000	-82.45110000
0000010058	Thorold Asphalt	Rankin Construction Inc.	Ontario	Thorold	3299 Thorold Townline Road	L2V 3Y5	0	Asphalt Paving Mixture & Block Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324121	3.58	0.02	0.58	0.42	0.42	2.66	-99.00	3.17	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000010058&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324121	43.13080000	-79.16880000
0000011900	Stittsville Asphalt Plant	R.W. Tomlinson Limited	Ontario	Ottawa	635 Jinkinson Road	K0A1B0	0	Asphalt Paving Mixture & Block Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324121	-99.00	0.02	-99.00	0.05	0.05	0.05	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000011900&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324121	45.23750200	-75.97949300
0000004772	Oil Recovery Division	Safety-Kleen Canada Inc.	Ontario	Breslau	300 Woolwich Street South	N0B 1M0	0	Other Petroleum & Coal Products Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324190	209.22	395.77	-99.00	0.77	1.80	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004772&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324190	43.46500000	-80.40760000
0000003899	Mississauga Lubricants Centre	Petro-Canada Lubricants Inc.	Ontario	Mississauga	385 Southdown Road	L5J2Y3	0	Other Petroleum & Coal Products Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324190	583.40	793.58	92.58	14.93	19.63	22.23	-99.00	69.34	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003899&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	324	3241	324190	43.50120000	-79.61010000
0000001776	Corunna Site	Nova Chemicals (Canada) Ltd.	Ontario	Corunna	0 - 785 Petrolia Line	N0N1G0	0	Petrochemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325110	2429.55	2579.69	344.33	69.53	151.94	267.28	-99.00	180.42	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001776&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325110	42.88250000	-82.40440000
0000001464	Sarnia Chemical Plant		Ontario	Sarnia	602 Christina Street South	N7T7M5	0	Petrochemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325110	482.80	18.70	376.40	8.85	9.60	11.60	-99.00	411.60	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001464&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325110	42.95440000	-82.41530000
0000001156	Elmira Plant	Sulco Chemicals	Ontario	Elmira	60 First Street	N3B2Z5	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	-99.00	22.68	-99.00	-99.00	-99.00	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001156&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	43.59170000	-80.55390000
0000003553	West Hill	Chemtura Canada Co. Cie.	Ontario	Scarborough	10 Chemical Court	M1E 3X7	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	7.10	2.04	346.62	2.33	2.36	2.62	-99.00	5.90	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003553&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	43.76300000	-79.16350000
0000002660	Hamilton	Columbian Chemicals Canada Ltd.	Ontario	Hamilton	755 Parkdale Avenue North	L8H7N5	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	895.62	2962.10	4.06	-99.00	101.86	101.86	-99.00	1753.40	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002660&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	43.25880000	-79.78430000
0000004863	Windsor Plant	The Canadian Salt Company Limited	Ontario	Windsor	30 Prospect Avenue	N9C3G3	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	106.00	48.00	485.00	-99.00	-99.00	5869.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004863&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	42.28750000	-83.09210000
0000007095	Zochem	Zochem Inc.	Ontario	Brampton	1 Tilbury Court	L6T3T4	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	15.70	0.09	0.30	0.40	0.40	0.40	-99.00	9.32	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000007095&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	43.69880000	-79.72500000
0000005655	Amherstburg Plant	Honeywell ASCa Inc.	Ontario	Amherstburg	395 Front Road	N9V2Z6	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	8.34	17.26	0.46	2.09	2.17	2.27	-99.00	6.72	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005655&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	42.12090000	-83.10740000
0000005808	Cabot Canada Limited	Cabot Canada Limited	Ontario	Sarnia	800 Tashmoo Avenue	N7T7N4	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	615.97	5491.65	100.43	76.69	86.11	86.11	-99.00	2260.46	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005808&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	42.94370000	-82.41530000
0000010279	Toronto	National Silicates Partnership	Ontario	Toronto	429 Kipling Avenue	M8Z5C7	0	All Other Basic Inorganic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325189	3.54	0.17	0.19	3.41	3.42	3.42	-99.00	2.84	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000010279&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325189	43.60680000	-79.51910000
0000011444	St. Clair Ethanol Plant	Suncor Energy Products Inc.	Ontario	Mooretown	0 - 535 Rokeby Line	N0N1M0	0	Other Basic Organic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190	109.35	57.26	165.80	32.73	47.26	57.80	-99.00	143.14	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000011444&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325190	42.92940000	-82.43810000
0000000028	Cornwall Site	Basf Canada Inc.	Ontario	Cornwall	501 Wallrich Avenue	K6J2B5	0	Other Basic Organic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190	11.75	0.04	2.29	0.62	0.76	0.76	-99.00	1.66	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000028&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325190	45.01890000	-74.75510000
0000000209	Tiverton	Greenfield Ethanol Inc.	Ontario	Tiverton	4th Concession Road	N0G2T0	0	Other Basic Organic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190	30.75	105.18	55.93	5.10	11.92	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000209&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325190	44.31930000	-81.56570000
0000002070	Ruetgers Canada Inc	Ruetgers Canada Inc.	Ontario	Hamilton	725 Strathearne Avenue	L8H5L3	0	Other Basic Organic Chemical Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190	21.24	2.28	28.63	-99.00	-99.00	1.61	3.37	17.84	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002070&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3251	325190	43.26030000	-79.79140000
0000001788	Moore Site	Nova Chemicals (Canada) Ltd.	Ontario	Mooretown	510 Moore Line	N0N1M0	0	Resin & Synthetic Rubber Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325210	93.08	51.29	223.04	9.04	10.40	11.04	-99.00	52.47	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000001788&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	31-33	325	3252	325210	42.84890000	-82.42440000
0000000728	Niagara Falls	Mancuso Chemicals Limited	Ontario	Niagara Falls	5725 Progress Street	L2G0C1	0	Resin & Synthetic Rubber Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325210	-99.00	0.09	-99.00	-99.00	-99.00	-99.00	-99.00	0.46	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000728&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3252	325210	43.05520000	-79.08800000
0000004700	St. Clair River Site	Nova Chemicals Corporation	Ontario	Corunna	285 Albert Street	N0N1G0	0	Resin & Synthetic Rubber Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325210	96.22	18.11	168.76	2.91	3.95	9.53	-99.00	46.16	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000004700&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3252	325210	42.89710000	-82.43990000
0000005707	Glaxosmithkline Inc.	Glaxosmithkline Inc.	Ontario	Mississauga	7333 Mississagua Road	L5N6L4	0	Pharmaceutical & Medicine Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325410	3.70	0.02	5.56	0.07	0.07	0.07	-99.00	3.10	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000005707&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3254	325410	43.61590000	-79.75650000
0000006473	Ottawa	Kemira Water Solutions Canada Inc.	Ontario	Ottawa	2810 Sheffield Road	K1B3V9	0	All Other Misc. Chemical Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999	-99.00	0.04	-99.00	0.01	0.03	0.14	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000006473&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3259	325999	45.39760000	-75.60360000
0000000222	Welland Plant	Cytec Canada Inc.	Ontario	Niagara Falls	9061 Garner Road	L2E6S5	0	All Other Misc. Chemical Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999	3.77	0.04	0.61	0.66	0.66	0.66	0.19	4.07	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000222&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3259	325999	43.04720000	-79.15830000
0000000384	Toronto Plant	Emery Oleochemicals Canada Ltd.	Ontario	Toronto	425 Kipling Avenue	M8Z5C8	0	All Other Misc. Chemical Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999	36.83	0.60	0.74	0.26	0.26	1.10	-99.00	11.16	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000384&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3259	325999	43.60500000	-79.52000000
0000002322	Elmira	Chemtura Canada Co. Cie.	Ontario	Elmira	25 Erb Street	N3B3A3	0	All Other Misc. Chemical Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999	8.57	7.58	44.16	0.79	5.25	-99.00	0.36	3.54	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002322&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3259	325999	43.59640000	-80.55250000
0000000806	Morrisburg Plant	Evonik Oil Additives Canada Inc.	Ontario	Morrisburg	12695 County Rd. 2	K0C1X0	0	All Other Misc. Chemical Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999	2.57	0.02	0.45	0.08	0.08	0.08	-99.00	2.15	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000806&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	325	3259	325999	44.91360000	-75.15830000
0000007270	Genpak Mississauga	Genpak, Division of Great Pacific Enterprises Lp	Ontario	Mississauga	3185 Pepper Mill Court	L5L4X3	0	Polystyrene Foam Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=326140	9.75	0.10	120.09	0.20	0.20	0.30	-99.00	8.20	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000007270&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	326	3261	326140	43.53820000	-79.71280000
0000002567	Carpenter Canada Co. - Woodbridge	Carpenter Canada Co.	Ontario	Woodbridge	500 Hanlan Road West	L4L3P6	0	Urethane & Miscellaneous Foam Product Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=326150	0.87	0.01	-99.00	-99.00	-99.00	0.07	-99.00	0.73	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000002567&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	326	3261	326150	43.77190000	-79.55050000
0000000517	Plant #31 Brampton	O-I Canada Corp.	Ontario	Brampton	100 West Drive	L6T2J5	0	Glass Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327214	506.37	269.58	16.88	112.45	120.36	131.46	-99.00	29.47	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000000517&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	327	3272	327214	43.70430000	-79.72750000
0000003287	Guelph Glass Plant	Owens Corning Composite Materials Canada Lp	Ontario	Guelph	247 York Road	N1H6P6	0	Glass Mfg.	http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327214	58.74	37.16	-99.00	12.22	13.59	-99.00	-99.00	-99.00	http://www.ec.gc.ca/inrp-npri/donnees-data/index.cfm?do=facility_substance_summary&amp;amp;amp;amp;amp;amp;amp;amp;amp;lang=En&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_npri_id=0000003287&amp;amp;amp;amp;amp;amp;amp;amp;amp;opt_report_year=2011	32	327	3272	327214	43.54470000	-80.23240000
